employee_id,name,department,level,city,age,years_at_company,salary,bonus,total_comp,performance_score,remote_ratio,overtime_hours,training_hours,fte
EMP00226,Vlad Dobre,Marketing,Junior,Iasi,24,3,13539.0,892.0,14431.0,3.66,55,0,13,1.0
EMP00227,Ana Petrescu,Product,Mid,Bucharest,30,8,16215.0,1771.0,17986.0,2.69,73,5,26,1.0
EMP00228,Gabriel Petrescu,HR,Mid,Bucharest,35,5,17358.0,727.0,18085.0,4.22,18,2,31,1.0
EMP00229,Mihai Voicu,R&D,Junior,Timisoara,24,0,11552.0,564.0,12116.0,2.76,91,1,23,1.0
EMP00230,Monica Luca,Operations,Mid,Bucharest,31,4,16896.0,0.0,16896.0,2.66,14,3,32,1.0
EMP00231,Stefan Ionescu,R&D,Senior,Bucharest,31,10,36411.0,3848.0,40259.0,3.36,98,0,40,1.0
EMP00232,Stefan Dumitru,Customer Success,Junior,Constanta,26,2,10488.0,1179.0,11667.0,2.96,36,5,23,1.0
EMP00233,Iulia Petrescu,Security,Mid,Craiova,33,8,8117.0,822.0,8939.0,4.17,69,2,10,1.0
EMP00234,Radu Voicu,Marketing,Mid,Bucharest,29,5,14324.0,1322.0,15646.0,4.7,0,7,23,1.0
EMP00235,Bianca Georgescu,Engineering,Junior,Timisoara,22,0,20357.0,605.0,20962.0,3.03,66,9,40,1.0
EMP00236,Iulia Luca,Sales,Mid,Galati,28,2,7461.0,501.0,7962.0,4.27,54,4,31,1.0
EMP00237,Bianca Luca,Product,Senior,Oradea,35,11,23663.0,2091.0,25754.0,3.12,43,4,20,1.0
EMP00238,Cristian Vasilescu,Customer Success,Mid,Galati,38,6,14394.0,633.0,15027.0,3.49,42,5,24,1.0
EMP00239,Stefan Stoica,Finance,Junior,Craiova,27,4,12508.0,789.0,13297.0,3.85,31,1,27,1.0
EMP00240,Gabriel Petrescu,Sales,Junior,Bucharest,30,2,15948.0,666.0,16614.0,3.32,19,5,25,1.0
EMP00241,Teodora Georgescu,Data,Junior,Bucharest,29,3,10963.0,38.0,11001.0,3.2,79,4,23,1.0
EMP00242,Calin Popescu,Security,Mid,Timisoara,33,5,8192.0,749.0,8941.0,4.18,47,2,15,1.0
EMP00243,Ana Enache,Operations,Senior,Timisoara,48,5,23252.0,2823.0,26075.0,4.21,0,4,31,1.0
EMP00244,Ioana Voicu,Data,Senior,Iasi,47,5,33166.0,3425.0,36591.0,4.3,62,0,20,1.0
EMP00245,Mihai Matei,Engineering,Junior,Oradea,24,3,8882.0,105.0,8987.0,3.64,68,4,25,1.0
EMP00246,Denis Dobre,Engineering,Mid,Brasov,34,3,17463.0,1284.0,18747.0,3.78,55,5,33,1.0
EMP00247,Bianca Ilie,Engineering,Senior,Bucharest,37,16,39033.0,5474.0,44507.0,4.05,57,7,31,1.0
EMP00248,Monica Ilie,Customer Success,Mid,Constanta,32,5,9932.0,259.0,10191.0,3.07,5,3,25,1.0
EMP00249,Alex Matei,R&D,Lead,Bucharest,47,22,31154.0,2661.0,33815.0,3.42,72,4,33,1.0
EMP00250,Vlad Popescu,Finance,Senior,Remote,32,10,15733.0,1722.0,17455.0,3.56,19,4,30,1.0
EMP00251,Calin Luca,Marketing,Mid,Cluj-Napoca,32,4,12472.0,666.0,13138.0,3.94,61,4,27,1.0
EMP00252,Iulia Stoica,Marketing,Mid,Bucharest,31,7,13830.0,112.0,13942.0,3.65,72,6,22,1.0
EMP00253,Bianca Stan,Product,Senior,Iasi,45,8,28814.0,2153.0,30967.0,3.87,94,1,14,1.0
EMP00254,Laura Voicu,Customer Success,Junior,Craiova,22,1,7656.0,440.0,8096.0,3.81,56,0,25,1.0
EMP00255,Cristian Dumitru,Compliance,Senior,Cluj-Napoca,46,10,12763.0,1241.0,14004.0,4.16,28,4,41,0.62
EMP00256,Radu Petrescu,Engineering,Mid,Brasov,25,4,27073.0,2547.0,29620.0,3.84,62,0,18,1.0
EMP00257,Ioana Matei,Procurement,Senior,Sibiu,34,5,11442.0,220.0,11662.0,4.16,39,4,21,1.0
EMP00258,Ioana Ionescu,Operations,Junior,Cluj-Napoca,26,3,8647.0,596.0,9243.0,3.48,32,7,26,1.0
EMP00259,Teodora Vasilescu,Product,Junior,Bucharest,25,2,19516.0,1798.0,21314.0,3.76,96,7,21,0.84
EMP00260,Mirela Georgescu,Engineering,Junior,Timisoara,22,1,15353.0,1480.0,16833.0,3.46,63,7,27,1.0
EMP00261,Calin Popescu,Sales,Mid,Sibiu,26,5,15229.0,1.0,15230.0,3.05,25,4,33,1.0
EMP00262,Teodora Petrescu,Engineering,Lead,Bucharest,42,17,52978.0,7757.0,60735.0,4.03,94,2,34,1.0
EMP00263,Bianca Dumitru,R&D,Lead,Bucharest,44,20,29002.0,5171.0,34173.0,4.08,89,7,36,1.0
EMP00264,Daniela Ionescu,HR,Mid,Sibiu,30,5,6691.0,649.0,7340.0,3.17,44,8,6,0.8
EMP00265,Laura Luca,Engineering,Mid,Craiova,26,4,15860.0,378.0,16238.0,4.13,86,0,38,1.0
EMP00266,Vlad Dumitru,Sales,Mid,Cluj-Napoca,38,2,20812.0,257.0,21069.0,3.49,8,7,16,1.0
EMP00267,Gabriel Enache,Marketing,Junior,Cluj-Napoca,25,4,6948.0,1024.0,7972.0,4.61,43,2,19,1.0
EMP00268,Gabriel Enache,Security,Lead,Iasi,54,6,15298.0,1451.0,16749.0,3.12,45,2,25,0.7
EMP00269,Teodora Vasilescu,Marketing,Lead,Oradea,52,17,15817.0,964.0,16781.0,3.46,61,2,20,1.0
EMP00270,Stefan Matei,Operations,Junior,Bucharest,22,1,9046.0,773.0,9819.0,3.47,22,10,25,1.0
EMP00271,Denis Ilie,Procurement,Mid,Timisoara,35,8,16460.0,2089.0,18549.0,2.47,63,6,28,1.0
EMP00272,Mihai Ionescu,Engineering,Senior,Iasi,47,13,23998.0,2360.0,26358.0,3.3,66,0,15,1.0
EMP00273,Radu Dobre,Data,Senior,Timisoara,47,5,17007.0,1895.0,18902.0,4.12,100,1,20,1.0
EMP00274,Stefan Ilie,Sales,Senior,Cluj-Napoca,50,15,13285.0,1190.0,14475.0,3.04,0,9,24,1.0
EMP00275,Elena Stoica,Engineering,Mid,Bucharest,33,6,28779.0,65.0,28844.0,4.19,76,7,34,1.0
EMP00276,Bianca Popescu,Data,Junior,Cluj-Napoca,28,4,13395.0,894.0,14289.0,3.36,65,2,34,1.0
EMP00277,Stefan Dobre,Procurement,Mid,Iasi,39,8,9907.0,788.0,10695.0,3.35,8,9,22,1.0
EMP00278,Radu Stoica,Data,Mid,Sibiu,32,6,11813.0,378.0,12191.0,3.12,66,5,41,1.0
EMP00279,Vlad Dumitru,Data,Mid,Iasi,38,6,21907.0,1486.0,23393.0,3.65,62,8,24,1.0
EMP00280,Ana Dumitru,Operations,Mid,Remote,33,4,16391.0,1800.0,18191.0,4.13,10,5,19,1.0
EMP00281,Mihai Popescu,Sales,Junior,Oradea,23,2,13253.0,431.0,13684.0,4.44,55,9,22,1.0
EMP00282,Radu Luca,HR,Junior,Arad,31,1,8956.0,515.0,9471.0,4.48,52,5,30,1.0
EMP00283,Stefan Popescu,Legal,Junior,Pitesti,29,1,7673.0,551.0,8224.0,3.37,18,6,32,1.0
EMP00284,Alex Vasilescu,Customer Success,Mid,Ploiesti,31,4,7236.0,493.0,7729.0,4.1,4,2,22,1.0
EMP00285,Elena Voicu,R&D,Junior,Oradea,26,3,10468.0,300.0,10768.0,3.8,86,6,43,1.0
EMP00286,Laura Dumitru,Operations,Junior,Iasi,27,2,5608.0,319.0,5927.0,2.2,23,9,34,1.0
EMP00287,Andrei Voicu,Operations,Junior,Bucharest,26,4,7954.0,346.0,8300.0,4.09,16,8,22,1.0
EMP00288,Ioana Vasilescu,Product,Mid,Bucharest,35,7,18479.0,2600.0,21079.0,3.55,79,7,10,0.64
EMP00289,Denis Dobre,Security,Mid,Brasov,40,2,7078.0,635.0,7713.0,2.84,32,0,26,1.0
EMP00290,Andrei Stan,Sales,Senior,Brasov,49,6,19799.0,2493.0,22292.0,3.82,61,6,22,1.0
EMP00291,Andrei Matei,HR,Junior,Bucharest,28,2,9239.0,921.0,10160.0,3.76,40,3,24,1.0
EMP00292,Laura Dobre,Operations,Junior,Ploiesti,28,4,9144.0,997.0,10141.0,4.45,28,4,17,1.0
EMP00293,Ana Ionescu,Engineering,Senior,Cluj-Napoca,38,12,34371.0,1837.0,36208.0,3.63,60,3,30,1.0
EMP00294,Denis Stoica,Engineering,Mid,Galati,38,4,12246.0,881.0,13127.0,4.2,76,3,33,1.0
EMP00295,Radu Georgescu,HR,Mid,Brasov,36,8,14795.0,1139.0,15934.0,3.55,34,3,32,0.7
EMP00296,Teodora Vasilescu,Engineering,Mid,Cluj-Napoca,33,9,26637.0,638.0,27275.0,2.88,63,5,17,0.73
EMP00297,Monica Enache,Finance,Lead,Cluj-Napoca,48,11,36765.0,2604.0,39369.0,4.23,54,3,27,1.0
EMP00298,Andrei Luca,Data,Mid,Timisoara,26,5,23758.0,1769.0,25527.0,4.06,72,1,34,1.0
EMP00299,Ioana Enache,Engineering,Senior,Bucharest,47,6,31363.0,4233.0,35596.0,4.45,33,4,9,0.9
EMP00300,Elena Petrescu,Product,Lead,Sibiu,50,12,34543.0,4272.0,38815.0,3.78,59,2,20,1.0
EMP00301,Mirela Voicu,Sales,Mid,Bucharest,39,4,12199.0,1405.0,13604.0,2.96,47,4,27,1.0
EMP00302,Denis Matei,Procurement,Junior,Constanta,30,3,7825.0,17.0,7842.0,3.31,9,2,21,1.0
EMP00303,Cristian Dobre,HR,Mid,Cluj-Napoca,40,5,8142.0,590.0,8732.0,2.77,33,5,27,1.0
EMP00304,Mirela Georgescu,Security,Mid,Timisoara,26,5,12483.0,862.0,13345.0,3.55,46,3,28,1.0
EMP00305,Ana Popescu,HR,Senior,Bucharest,50,11,24523.0,1866.0,26389.0,3.6,49,4,26,1.0
EMP00306,Daniela Matei,Product,Senior,Bucharest,32,11,32945.0,1894.0,34839.0,3.71,100,0,23,0.64
EMP00307,Daniela Enache,Marketing,Junior,Cluj-Napoca,22,0,5916.0,11.0,5927.0,3.72,57,3,22,1.0
EMP00308,Stefan Ionescu,Marketing,Junior,Oradea,28,3,10090.0,604.0,10694.0,2.98,48,2,24,1.0
EMP00309,Alex Luca,Customer Success,Senior,Iasi,35,14,13004.0,855.0,13859.0,4.89,34,2,27,1.0
EMP00310,Cristian Georgescu,Marketing,Mid,Cluj-Napoca,37,5,12128.0,41.0,12169.0,3.96,68,1,29,1.0
EMP00311,Stefan Matei,HR,Senior,Constanta,42,14,10244.0,1215.0,11459.0,4.24,15,3,27,1.0
EMP00312,Ana Enache,Customer Success,Senior,Remote,46,8,15129.0,1392.0,16521.0,4.51,38,2,25,1.0
EMP00313,Gabriel Enache,Finance,Mid,Cluj-Napoca,28,4,8658.0,855.0,9513.0,2.39,53,4,32,1.0
EMP00314,Calin Dobre,Engineering,Senior,Timisoara,46,10,17011.0,3254.0,20265.0,2.93,78,4,13,1.0
EMP00315,Mihai Dobre,R&D,Junior,Iasi,24,3,16750.0,335.0,17085.0,4.03,49,9,25,1.0
EMP00316,Daniela Matei,Sales,Junior,Iasi,28,0,11355.0,521.0,11876.0,4.52,55,8,28,1.0
EMP00317,Mirela Ilie,Sales,Junior,Timisoara,29,4,9085.0,86.0,9171.0,2.93,25,6,31,1.0
EMP00318,Denis Enache,Sales,Mid,Bucharest,31,9,13157.0,1024.0,14181.0,3.08,58,4,38,1.0
EMP00319,Calin Marin,R&D,Senior,Iasi,36,13,38719.0,2280.0,40999.0,3.49,99,8,28,1.0
EMP00320,Cristian Georgescu,Business Intelligence,Mid,Bucharest,36,9,12856.0,255.0,13111.0,3.33,26,10,16,1.0
EMP00321,Mihai Dobre,Legal,Mid,Craiova,29,8,20604.0,1305.0,21909.0,3.55,10,2,4,1.0
EMP00322,Daniela Vasilescu,Customer Success,Senior,Craiova,40,6,20633.0,2944.0,23577.0,2.9,45,5,27,1.0
EMP00323,Denis Dumitru,Procurement,Senior,Bucharest,37,8,16998.0,1609.0,18607.0,4.12,54,2,22,1.0
EMP00324,Cristian Ionescu,Engineering,Mid,Timisoara,35,8,19927.0,843.0,20770.0,2.94,55,3,18,1.0
EMP00325,Daniela Dumitru,Sales,Lead,Constanta,32,10,35582.0,3000.0,38582.0,3.57,44,6,28,1.0
EMP00326,Cristian Luca,Procurement,Mid,Iasi,37,9,16515.0,1398.0,17913.0,3.78,9,4,24,1.0
EMP00327,Mirela Vasilescu,Engineering,Mid,Cluj-Napoca,35,7,27246.0,2390.0,29636.0,3.8,69,6,22,1.0
EMP00328,Ana Stoica,HR,Mid,Oradea,33,4,10613.0,948.0,11561.0,4.17,65,6,26,1.0
EMP00329,Alex Matei,R&D,Junior,Timisoara,25,0,18507.0,1460.0,19967.0,2.85,77,8,26,1.0
EMP00330,Iulia Vasilescu,HR,Junior,Pitesti,30,0,7998.0,427.0,8425.0,3.03,23,4,25,1.0
EMP00331,Ioana Ionescu,Engineering,Junior,Remote,24,1,15961.0,794.0,16755.0,3.79,55,0,42,1.0
EMP00332,Cristian Petrescu,Marketing,Mid,Cluj-Napoca,33,4,18551.0,423.0,18974.0,3.42,53,1,14,1.0
EMP00333,Denis Ionescu,Data,Mid,Iasi,40,7,10460.0,369.0,10829.0,3.05,86,4,25,1.0
EMP00334,Vlad Dumitru,Data,Senior,Sibiu,50,9,15475.0,1034.0,16509.0,2.93,65,2,25,1.0
EMP00335,Laura Stoica,Operations,Junior,Cluj-Napoca,28,3,10027.0,804.0,10831.0,3.9,18,10,26,1.0
EMP00336,Denis Ionescu,Procurement,Senior,Iasi,39,7,21276.0,800.0,22076.0,3.52,44,4,28,1.0
EMP00337,Mihai Luca,Marketing,Junior,Pitesti,23,2,12062.0,762.0,12824.0,4.32,33,2,22,1.0
EMP00338,Bianca Voicu,Marketing,Mid,Iasi,37,5,13403.0,949.0,14352.0,3.62,83,2,33,1.0
EMP00339,Mihai Stan,Product,Senior,Cluj-Napoca,39,5,14622.0,1972.0,16594.0,3.54,92,4,23,1.0
EMP00340,Vlad Dobre,Engineering,Lead,Cluj-Napoca,57,10,24895.0,1713.0,26608.0,3.65,60,7,15,1.0
EMP00341,Laura Matei,Engineering,Senior,Bucharest,36,10,17136.0,1795.0,18931.0,4.11,95,11,32,1.0
EMP00342,Radu Stoica,Sales,Senior,Iasi,29,5,27741.0,4110.0,31851.0,3.84,63,6,25,1.0
EMP00343,Daniela Vasilescu,Engineering,Junior,Cluj-Napoca,25,0,13268.0,1241.0,14509.0,3.38,87,6,12,1.0
EMP00344,Mihai Vasilescu,Sales,Senior,Iasi,37,5,28812.0,1063.0,29875.0,4.27,50,7,30,1.0
EMP00345,Monica Georgescu,Legal,Mid,Bucharest,32,8,20329.0,1045.0,21374.0,3.73,14,2,24,1.0
EMP00346,Gabriel Voicu,R&D,Senior,Oradea,43,4,22641.0,2090.0,24731.0,3.7,63,0,17,1.0
EMP00347,Andrei Enache,HR,Senior,Craiova,32,5,15220.0,1475.0,16695.0,3.44,25,7,26,1.0
EMP00348,Alex Ionescu,Sales,Senior,Cluj-Napoca,31,6,19087.0,2209.0,21296.0,2.99,24,7,38,1.0
EMP00349,Alex Georgescu,Product,Mid,Cluj-Napoca,31,4,25045.0,1371.0,26416.0,4.01,57,2,30,1.0
EMP00350,Mihai Dumitru,Marketing,Junior,Pitesti,27,2,11035.0,1141.0,12176.0,4.16,47,1,27,1.0
EMP00351,Monica Georgescu,Security,Senior,Timisoara,50,6,25990.0,3780.0,29770.0,3.94,51,5,21,1.0
EMP00352,Mirela Voicu,HR,Senior,Constanta,44,8,10822.0,1004.0,11826.0,3.28,16,3,19,1.0
EMP00353,Bianca Enache,Data,Mid,Bucharest,31,2,18544.0,904.0,19448.0,3.92,89,7,26,1.0
EMP00354,Denis Dobre,HR,Senior,Iasi,30,9,9015.0,1023.0,10038.0,2.47,37,6,19,1.0
EMP00355,Iulia Stan,Finance,Junior,Timisoara,28,2,15158.0,1851.0,17009.0,3.9,5,6,27,1.0
EMP00356,Stefan Enache,Marketing,Mid,Cluj-Napoca,35,3,7975.0,555.0,8530.0,3.95,26,3,20,1.0
EMP00357,Monica Popescu,Operations,Mid,Bucharest,25,4,11039.0,720.0,11759.0,3.99,16,8,14,1.0
EMP00358,Alex Stan,HR,Mid,Cluj-Napoca,26,5,9034.0,729.0,9763.0,3.73,59,2,31,1.0
EMP00359,Cristian Stan,Engineering,Junior,Oradea,22,1,8794.0,261.0,9055.0,3.15,38,7,23,1.0
EMP00360,Gabriel Dumitru,Engineering,Mid,Cluj-Napoca,36,3,20634.0,375.0,21009.0,3.93,88,7,29,1.0
EMP00361,Andrei Dumitru,Compliance,Mid,Cluj-Napoca,32,3,14943.0,678.0,15621.0,2.58,23,3,32,1.0
EMP00362,Radu Enache,Data,Junior,Craiova,27,0,11105.0,496.0,11601.0,3.22,100,5,17,1.0
EMP00363,Andrei Dumitru,Data,Junior,Timisoara,27,1,8668.0,315.0,8983.0,4.19,38,1,29,1.0
EMP00364,Calin Enache,Business Intelligence,Junior,Timisoara,28,3,8157.0,267.0,8424.0,3.32,45,2,33,1.0
EMP00365,Mihai Luca,Data,Mid,Craiova,30,4,20174.0,331.0,20505.0,3.96,100,3,21,1.0
EMP00366,Daniela Ilie,Security,Lead,Ploiesti,52,18,19260.0,2015.0,21275.0,3.59,60,5,33,0.77
EMP00367,Teodora Marin,Product,Senior,Cluj-Napoca,33,12,37834.0,4274.0,42108.0,4.13,57,4,19,1.0
EMP00368,Iulia Dumitru,HR,Junior,Cluj-Napoca,25,2,5358.0,572.0,5930.0,3.23,53,3,25,1.0
EMP00369,Ioana Stoica,HR,Junior,Bucharest,24,3,12259.0,815.0,13074.0,3.69,22,0,22,1.0
EMP00370,Vlad Dumitru,Marketing,Senior,Bucharest,41,12,26760.0,2877.0,29637.0,3.55,40,2,41,1.0
EMP00371,Mihai Georgescu,Engineering,Junior,Brasov,30,4,9461.0,978.0,10439.0,4.02,60,4,23,1.0
EMP00372,Laura Vasilescu,Compliance,Junior,Bucharest,28,0,7974.0,376.0,8350.0,3.88,38,0,25,1.0
EMP00373,Mihai Stan,Operations,Junior,Bucharest,28,3,7702.0,321.0,8023.0,4.01,10,7,35,1.0
EMP00374,Mirela Marin,Product,Mid,Remote,35,7,16370.0,0.0,16370.0,3.95,64,5,40,1.0
EMP00375,Calin Luca,Operations,Junior,Sibiu,31,3,9370.0,424.0,9794.0,4.25,16,10,14,1.0
EMP00376,Daniela Enache,Operations,Mid,Remote,37,7,8948.0,954.0,9902.0,3.31,14,8,28,1.0
EMP00377,Calin Matei,Operations,Mid,Bucharest,39,4,9674.0,409.0,10083.0,3.43,42,5,26,1.0
EMP00378,Stefan Georgescu,Engineering,Lead,Bucharest,43,22,48700.0,4405.0,53105.0,2.69,51,0,30,1.0
EMP00379,Ioana Luca,Product,Junior,Bucharest,25,3,14946.0,685.0,15631.0,3.84,48,4,30,1.0
EMP00380,Stefan Dobre,Compliance,Mid,Brasov,32,3,12763.0,676.0,13439.0,2.88,24,7,37,1.0
EMP00381,Andrei Dobre,Product,Lead,Craiova,44,12,15684.0,2139.0,17823.0,2.27,77,0,38,1.0
EMP00382,Iulia Stoica,R&D,Junior,Craiova,23,2,13214.0,1040.0,14254.0,4.0,100,1,28,1.0
EMP00383,Vlad Voicu,Engineering,Mid,Remote,39,5,10778.0,732.0,11510.0,4.63,52,2,20,1.0
EMP00384,Vlad Dumitru,HR,Mid,Sibiu,38,7,10703.0,890.0,11593.0,4.01,35,2,34,1.0
EMP00385,Bianca Stoica,Operations,Mid,Cluj-Napoca,30,4,11474.0,310.0,11784.0,4.64,39,6,44,1.0
EMP00386,Mihai Enache,Sales,Junior,Timisoara,22,1,11604.0,856.0,12460.0,3.82,60,4,21,1.0
EMP00387,Daniela Voicu,Engineering,Mid,Timisoara,28,6,10965.0,873.0,11838.0,3.74,70,3,13,1.0
EMP00388,Andrei Dobre,HR,Mid,Bucharest,40,8,10143.0,444.0,10587.0,3.46,46,4,9,1.0
EMP00389,Daniela Dobre,Sales,Junior,Bucharest,26,2,17632.0,1748.0,19380.0,3.13,47,9,30,1.0
EMP00390,Laura Voicu,Customer Success,Junior,Oradea,25,1,10691.0,442.0,11133.0,3.9,48,2,36,1.0
EMP00391,Mihai Ionescu,Customer Success,Senior,Craiova,33,12,9589.0,102.0,9691.0,3.37,47,6,8,1.0
EMP00392,Cristian Dobre,Finance,Senior,Cluj-Napoca,38,5,14233.0,1815.0,16048.0,5.0,29,6,29,1.0
EMP00393,Vlad Petrescu,HR,Junior,Remote,24,2,7018.0,460.0,7478.0,4.26,21,4,27,1.0
EMP00394,Ioana Enache,Marketing,Senior,Craiova,48,15,24183.0,1289.0,25472.0,3.88,28,3,32,1.0
EMP00395,Teodora Stoica,Product,Mid,Cluj-Napoca,27,5,15767.0,0.0,15767.0,2.95,93,2,33,1.0
EMP00396,Gabriel Matei,Operations,Mid,Pitesti,31,7,12508.0,797.0,13305.0,4.12,21,11,16,1.0
EMP00397,Ioana Vasilescu,Operations,Lead,Oradea,49,14,12656.0,1221.0,13877.0,4.13,28,3,21,0.86
EMP00398,Stefan Enache,Sales,Mid,Oradea,29,3,8177.0,85.0,8262.0,3.23,49,5,20,1.0
EMP00399,Stefan Stoica,Engineering,Mid,Oradea,30,7,12425.0,895.0,13320.0,3.94,66,5,14,0.66
EMP00400,Monica Stoica,Business Intelligence,Senior,Timisoara,40,12,13164.0,623.0,13787.0,3.07,43,2,29,1.0
EMP00401,Stefan Ionescu,Sales,Lead,Sibiu,46,11,34523.0,4332.0,38855.0,3.66,30,10,29,1.0
EMP00402,Andrei Dobre,Finance,Junior,Sibiu,28,4,11437.0,880.0,12317.0,3.65,22,2,25,1.0
EMP00403,Vlad Voicu,Product,Senior,Arad,38,9,23854.0,2401.0,26255.0,3.14,53,3,37,1.0
EMP00404,Calin Matei,Sales,Lead,Brasov,50,20,19682.0,2588.0,22270.0,4.32,46,5,23,1.0
EMP00405,Iulia Dobre,Engineering,Mid,Bucharest,34,5,21394.0,1233.0,22627.0,3.31,85,2,39,1.0
EMP00406,Radu Ilie,Data,Junior,Cluj-Napoca,28,1,15255.0,723.0,15978.0,3.79,71,3,35,1.0
EMP00407,Denis Dumitru,Procurement,Junior,Oradea,23,2,6996.0,558.0,7554.0,2.98,0,4,23,1.0
EMP00408,Ioana Ionescu,Marketing,Mid,Sibiu,31,8,17245.0,1791.0,19036.0,3.88,82,4,24,1.0
EMP00409,Ioana Petrescu,Procurement,Senior,Craiova,29,8,14416.0,1348.0,15764.0,4.73,0,7,29,1.0
EMP00410,Gabriel Ionescu,Business Intelligence,Mid,Remote,34,7,15802.0,1229.0,17031.0,3.52,65,3,30,1.0
EMP00411,Cristian Georgescu,Marketing,Junior,Oradea,30,3,6191.0,350.0,6541.0,3.54,35,5,27,1.0
EMP00412,Iulia Ilie,Sales,Mid,Galati,33,6,15204.0,296.0,15500.0,4.07,53,4,27,1.0
EMP00413,Mihai Matei,Operations,Mid,Timisoara,40,9,15009.0,539.0,15548.0,3.33,53,6,31,1.0
EMP00414,Monica Matei,Sales,Lead,Constanta,54,14,28680.0,1879.0,30559.0,2.99,22,9,16,1.0
EMP00415,Monica Stan,Sales,Junior,Bucharest,24,3,16357.0,664.0,17021.0,3.97,51,6,32,1.0
EMP00416,Andrei Ilie,Data,Junior,Iasi,22,1,14001.0,759.0,14760.0,3.62,62,2,22,1.0
EMP00417,Mirela Luca,HR,Senior,Cluj-Napoca,40,4,11686.0,1143.0,12829.0,3.72,36,5,29,1.0
EMP00418,Elena Enache,Data,Senior,Timisoara,36,15,27338.0,3743.0,31081.0,4.04,59,7,24,1.0
EMP00419,Calin Voicu,Data,Senior,Timisoara,40,15,35396.0,2386.0,37782.0,3.01,77,5,29,1.0
EMP00420,Daniela Petrescu,Sales,Junior,Remote,26,2,14627.0,1001.0,15628.0,3.02,13,6,20,1.0
EMP00421,Monica Stoica,Business Intelligence,Mid,Timisoara,28,7,19739.0,1993.0,21732.0,4.38,27,3,32,1.0
EMP00422,Teodora Voicu,Data,Junior,Iasi,31,0,7798.0,572.0,8370.0,4.21,66,4,34,1.0
EMP00423,Alex Matei,Engineering,Mid,Timisoara,25,3,11961.0,524.0,12485.0,3.53,81,2,21,1.0
EMP00424,Mihai Dobre,Data,Senior,Brasov,46,10,26705.0,2041.0,28746.0,3.7,99,0,28,1.0
EMP00425,Elena Marin,Security,Junior,Timisoara,23,2,5445.0,372.0,5817.0,3.75,59,6,22,1.0
EMP00426,Vlad Enache,Finance,Mid,Constanta,25,4,11496.0,445.0,11941.0,2.99,24,4,27,1.0
EMP00427,Teodora Dobre,HR,Senior,Oradea,29,8,13372.0,1176.0,14548.0,4.53,42,5,32,1.0
EMP00428,Mirela Vasilescu,Procurement,Lead,Bucharest,35,12,15502.0,1343.0,16845.0,3.53,19,4,18,1.0
EMP00429,Andrei Marin,Customer Success,Mid,Cluj-Napoca,27,6,17277.0,95.0,17372.0,3.62,39,6,19,0.8
EMP00430,Stefan Marin,Sales,Senior,Timisoara,29,5,20477.0,1256.0,21733.0,3.42,21,16,23,1.0
EMP00431,Andrei Petrescu,Marketing,Senior,Constanta,39,16,20040.0,1767.0,21807.0,3.39,81,2,20,1.0
EMP00432,Iulia Stoica,Engineering,Junior,Timisoara,25,1,13666.0,1102.0,14768.0,3.69,56,8,28,0.62
EMP00433,Andrei Ilie,Sales,Junior,Remote,30,2,6530.0,299.0,6829.0,3.48,27,4,26,1.0
EMP00434,Calin Georgescu,Sales,Senior,Pitesti,34,6,25802.0,1171.0,26973.0,3.48,31,7,28,1.0
EMP00435,Radu Marin,Compliance,Mid,Cluj-Napoca,35,6,11714.0,537.0,12251.0,4.45,51,0,35,1.0
EMP00436,Radu Luca,Engineering,Mid,Iasi,31,9,21161.0,1489.0,22650.0,2.95,78,10,24,1.0
EMP00437,Laura Luca,Procurement,Mid,Bucharest,34,5,9865.0,760.0,10625.0,3.25,10,2,39,0.65
EMP00438,Teodora Stan,Data,Mid,Cluj-Napoca,26,3,11568.0,680.0,12248.0,4.48,54,5,19,1.0
EMP00439,Teodora Dobre,HR,Mid,Cluj-Napoca,31,5,15447.0,853.0,16300.0,3.53,32,7,26,1.0
EMP00440,Cristian Dumitru,Procurement,Junior,Bucharest,28,3,6775.0,463.0,7238.0,4.52,47,2,20,1.0
EMP00441,Laura Stan,Marketing,Junior,Bucharest,24,2,12498.0,932.0,13430.0,3.83,12,5,22,1.0
EMP00442,Elena Enache,Sales,Mid,Bucharest,28,7,25417.0,2616.0,28033.0,4.29,43,4,18,1.0
EMP00443,Denis Stoica,Finance,Senior,Constanta,49,12,23511.0,3174.0,26685.0,4.49,45,8,24,1.0
EMP00444,Alex Petrescu,Operations,Mid,Sibiu,34,7,15923.0,951.0,16874.0,4.14,36,7,27,1.0
EMP00445,Denis Stoica,Marketing,Mid,Iasi,30,9,18984.0,2615.0,21599.0,3.77,33,0,13,1.0
EMP00446,Teodora Popescu,Customer Success,Senior,Bucharest,44,8,15941.0,1905.0,17846.0,3.49,36,8,28,1.0
EMP00447,Gabriel Voicu,Finance,Senior,Brasov,46,13,14877.0,1612.0,16489.0,4.16,55,3,20,1.0
EMP00448,Calin Dumitru,R&D,Junior,Iasi,30,4,14362.0,0.0,14362.0,5.0,78,1,34,1.0
EMP00449,Ioana Stoica,Sales,Lead,Iasi,45,21,39152.0,5534.0,44686.0,4.18,36,4,46,1.0
EMP00450,Cristian Petrescu,HR,Senior,Cluj-Napoca,33,12,21799.0,1986.0,23785.0,3.16,34,5,30,1.0
EMP00451,Monica Marin,Product,Mid,Brasov,31,8,11281.0,1311.0,12592.0,4.72,77,4,10,1.0
